"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error","phase2"
905,"condition1",103,"WH",NA,"mismatch","104","FILL","test",0.99,184,"SUBJ",33,NA,9.53171666666667,NA,"test"
905,"condition1",103,"WH",NA,"mismatch","14","SUBJ","test",0.01,55,"SUBJ",34,NA,9.53171666666667,NA,"test"
905,"condition1",103,"WH",NA,"mismatch","127","UNGRAM","test",0.02,207,"SUBJ",35,NA,9.53171666666667,NA,"test"
905,"condition1",103,"WH",NA,"mismatch","15","SUBJ","test",0,59,"SUBJ",36,NA,9.53171666666667,NA,"test"
905,"condition1",104,"WH",NA,"mismatch","124","UNGRAM","test",0,204,"SUBJ",37,NA,9.53171666666667,NA,"test"
905,"condition1",104,"WH",NA,"mismatch","8","SUBJ","test",0.53,31,"SUBJ",38,NA,9.53171666666667,NA,"test"
905,"condition1",104,"WH",NA,"mismatch","7","SUBJ","test",0.01,27,"SUBJ",39,NA,9.53171666666667,NA,"test"
905,"condition1",104,"WH",NA,"mismatch","111","FILL","test",0.98,191,"SUBJ",40,NA,9.53171666666667,NA,"test"
905,"condition1",105,"WH",NA,"mismatch","119","UNGRAM","test",0,199,"SUBJ",41,NA,9.53171666666667,NA,"test"
905,"condition1",105,"WH",NA,"mismatch","2","SUBJ","test",0.17,7,"SUBJ",42,NA,9.53171666666667,NA,"test"
905,"condition1",105,"WH",NA,"mismatch","1","SUBJ","test",0.1,3,"SUBJ",43,NA,9.53171666666667,NA,"test"
905,"condition1",105,"WH",NA,"mismatch","109","FILL","test",0.99,189,"SUBJ",44,NA,9.53171666666667,NA,"test"
910,"condition1",1,"POLAR",NA,"control","124","UNGRAM","exposure",0,204,"SUBJ",1,NA,7.16511666666667,NA,"pre-exposure"
910,"condition1",1,"POLAR",NA,"control","22","POLAR","exposure",0.9,88,"SUBJ",2,NA,7.16511666666667,NA,"pre-exposure"
910,"condition1",1,"POLAR",NA,"control","102","FILL","exposure",0.33,182,"SUBJ",3,NA,7.16511666666667,NA,"pre-exposure"
910,"condition1",1,"POLAR",NA,"control","16","POLAR","exposure",0.84,64,"SUBJ",4,NA,7.16511666666667,NA,"pre-exposure"
910,"condition1",2,"POLAR",NA,"control","5","POLAR","exposure",0.98,20,"SUBJ",5,NA,7.16511666666667,NA,"pre-exposure"
910,"condition1",2,"POLAR",NA,"control","101","FILL","exposure",0.8,181,"SUBJ",6,NA,7.16511666666667,NA,"pre-exposure"
910,"condition1",2,"POLAR",NA,"control","2","POLAR","exposure",0.94,8,"SUBJ",7,NA,7.16511666666667,NA,"exposure"
910,"condition1",2,"POLAR",NA,"control","123","UNGRAM","exposure",0.01,203,"SUBJ",8,NA,7.16511666666667,NA,"exposure"
910,"condition1",3,"POLAR",NA,"control","108","FILL","exposure",0.36,188,"SUBJ",9,NA,7.16511666666667,NA,"exposure"
910,"condition1",3,"POLAR",NA,"control","18","POLAR","exposure",0.98,72,"SUBJ",10,NA,7.16511666666667,NA,"exposure"
910,"condition1",3,"POLAR",NA,"control","6","POLAR","exposure",0.42,24,"SUBJ",11,NA,7.16511666666667,NA,"exposure"
910,"condition1",3,"POLAR",NA,"control","119","UNGRAM","exposure",0.02,199,"SUBJ",12,NA,7.16511666666667,NA,"exposure"
910,"condition1",4,"POLAR",NA,"control","19","POLAR","exposure",0.95,76,"SUBJ",13,NA,7.16511666666667,NA,"exposure"
910,"condition1",4,"POLAR",NA,"control","117","UNGRAM","exposure",0.01,197,"SUBJ",14,NA,7.16511666666667,NA,"exposure"
910,"condition1",4,"POLAR",NA,"control","11","POLAR","exposure",0.98,44,"SUBJ",15,NA,7.16511666666667,NA,"exposure"
910,"condition1",4,"POLAR",NA,"control","111","FILL","exposure",0.96,191,"SUBJ",16,NA,7.16511666666667,NA,"exposure"
910,"condition1",5,"POLAR",NA,"control","8","POLAR","exposure",0.99,32,"SUBJ",17,NA,7.16511666666667,NA,"exposure"
910,"condition1",5,"POLAR",NA,"control","122","UNGRAM","exposure",0.02,202,"SUBJ",18,NA,7.16511666666667,NA,"exposure"
910,"condition1",5,"POLAR",NA,"control","20","POLAR","exposure",0.96,80,"SUBJ",19,NA,7.16511666666667,NA,"exposure"
910,"condition1",5,"POLAR",NA,"control","104","FILL","exposure",0.8,184,"SUBJ",20,NA,7.16511666666667,NA,"exposure"
910,"condition1",6,"POLAR",NA,"control","126","UNGRAM","exposure",0.03,206,"SUBJ",21,NA,7.16511666666667,NA,"exposure"
910,"condition1",6,"POLAR",NA,"control","13","POLAR","exposure",0.76,52,"SUBJ",22,NA,7.16511666666667,NA,"exposure"
910,"condition1",6,"POLAR",NA,"control","4","POLAR","exposure",0.61,16,"SUBJ",23,NA,7.16511666666667,NA,"exposure"
910,"condition1",6,"POLAR",NA,"control","106","FILL","exposure",0.7,186,"SUBJ",24,NA,7.16511666666667,NA,"exposure"
910,"condition1",101,"POLAR",NA,"control","120","UNGRAM","test",0.24,200,"SUBJ",25,NA,7.16511666666667,NA,"test"
910,"condition1",101,"POLAR",NA,"control","21","SUBJ","test",0.26,83,"SUBJ",26,NA,7.16511666666667,NA,"test"
910,"condition1",101,"POLAR",NA,"control","17","SUBJ","test",0.99,67,"SUBJ",27,NA,7.16511666666667,NA,"test"
910,"condition1",101,"POLAR",NA,"control","109","FILL","test",0.73,189,"SUBJ",28,NA,7.16511666666667,NA,"test"
910,"condition1",102,"POLAR",NA,"control","127","UNGRAM","test",0.01,207,"SUBJ",29,NA,7.16511666666667,NA,"test"
910,"condition1",102,"POLAR",NA,"control","15","SUBJ","test",0.73,59,"SUBJ",30,NA,7.16511666666667,NA,"test"
910,"condition1",102,"POLAR",NA,"control","14","SUBJ","test",0.17,55,"SUBJ",31,NA,7.16511666666667,NA,"test"
910,"condition1",102,"POLAR",NA,"control","105","FILL","test",0.78,185,"SUBJ",32,NA,7.16511666666667,NA,"test"
910,"condition1",103,"POLAR",NA,"control","12","SUBJ","test",0.67,47,"SUBJ",33,NA,7.16511666666667,NA,"test"
910,"condition1",103,"POLAR",NA,"control","10","SUBJ","test",0.75,39,"SUBJ",34,NA,7.16511666666667,NA,"test"
910,"condition1",103,"POLAR",NA,"control","118","UNGRAM","test",0.02,198,"SUBJ",35,NA,7.16511666666667,NA,"test"
910,"condition1",103,"POLAR",NA,"control","107","FILL","test",0.85,187,"SUBJ",36,NA,7.16511666666667,NA,"test"
910,"condition1",104,"POLAR",NA,"control","125","UNGRAM","test",0.02,205,"SUBJ",37,NA,7.16511666666667,NA,"test"
910,"condition1",104,"POLAR",NA,"control","103","FILL","test",0.98,183,"SUBJ",38,NA,7.16511666666667,NA,"test"
910,"condition1",104,"POLAR",NA,"control","9","SUBJ","test",0.19,35,"SUBJ",39,NA,7.16511666666667,NA,"test"
910,"condition1",104,"POLAR",NA,"control","7","SUBJ","test",0.02,27,"SUBJ",40,NA,7.16511666666667,NA,"test"
910,"condition1",105,"POLAR",NA,"control","3","SUBJ","test",0.29,11,"SUBJ",41,NA,7.16511666666667,NA,"test"
910,"condition1",105,"POLAR",NA,"control","1","SUBJ","test",0.23,3,"SUBJ",42,NA,7.16511666666667,NA,"test"
910,"condition1",105,"POLAR",NA,"control","110","FILL","test",0.98,190,"SUBJ",43,NA,7.16511666666667,NA,"test"
910,"condition1",105,"POLAR",NA,"control","121","UNGRAM","test",0.08,201,"SUBJ",44,NA,7.16511666666667,NA,"test"
939,"condition1",1,"SUBJ",NA,"match","123","UNGRAM","exposure",0.02,203,"SUBJ",1,NA,11.3665,NA,"pre-exposure"
939,"condition1",1,"SUBJ",NA,"match","103","FILL","exposure",0.94,183,"SUBJ",2,NA,11.3665,NA,"pre-exposure"
939,"condition1",1,"SUBJ",NA,"match","6","SUBJ","exposure",0.03,23,"SUBJ",3,NA,11.3665,NA,"pre-exposure"
939,"condition1",1,"SUBJ",NA,"match","14","SUBJ","exposure",0.02,55,"SUBJ",4,NA,11.3665,NA,"pre-exposure"
939,"condition1",2,"SUBJ",NA,"match","15","SUBJ","exposure",0.45,59,"SUBJ",5,NA,11.3665,NA,"pre-exposure"
939,"condition1",2,"SUBJ",NA,"match","10","SUBJ","exposure",0.93,39,"SUBJ",6,NA,11.3665,NA,"pre-exposure"
939,"condition1",2,"SUBJ",NA,"match","110","FILL","exposure",0.91,190,"SUBJ",7,NA,11.3665,NA,"exposure"
939,"condition1",2,"SUBJ",NA,"match","118","UNGRAM","exposure",0.02,198,"SUBJ",8,NA,11.3665,NA,"exposure"
939,"condition1",3,"SUBJ",NA,"match","124","UNGRAM","exposure",0.07,204,"SUBJ",9,NA,11.3665,NA,"exposure"
939,"condition1",3,"SUBJ",NA,"match","11","SUBJ","exposure",0.41,43,"SUBJ",10,NA,11.3665,NA,"exposure"
939,"condition1",3,"SUBJ",NA,"match","105","FILL","exposure",0.93,185,"SUBJ",11,NA,11.3665,NA,"exposure"
939,"condition1",3,"SUBJ",NA,"match","20","SUBJ","exposure",0.94,79,"SUBJ",12,NA,11.3665,NA,"exposure"
939,"condition1",4,"SUBJ",NA,"match","16","SUBJ","exposure",0.11,63,"SUBJ",13,NA,11.3665,NA,"exposure"
939,"condition1",4,"SUBJ",NA,"match","12","SUBJ","exposure",0.87,47,"SUBJ",14,NA,11.3665,NA,"exposure"
939,"condition1",4,"SUBJ",NA,"match","121","UNGRAM","exposure",0.17,201,"SUBJ",15,NA,11.3665,NA,"exposure"
939,"condition1",4,"SUBJ",NA,"match","111","FILL","exposure",0.95,191,"SUBJ",16,NA,11.3665,NA,"exposure"
939,"condition1",5,"SUBJ",NA,"match","101","FILL","exposure",0.96,181,"SUBJ",17,NA,11.3665,NA,"exposure"
939,"condition1",5,"SUBJ",NA,"match","120","UNGRAM","exposure",0,200,"SUBJ",18,NA,11.3665,NA,"exposure"
939,"condition1",5,"SUBJ",NA,"match","4","SUBJ","exposure",0.74,15,"SUBJ",19,NA,11.3665,NA,"exposure"
939,"condition1",5,"SUBJ",NA,"match","18","SUBJ","exposure",0.97,71,"SUBJ",20,NA,11.3665,NA,"exposure"
939,"condition1",6,"SUBJ",NA,"match","119","UNGRAM","exposure",0.04,199,"SUBJ",21,NA,11.3665,NA,"exposure"
939,"condition1",6,"SUBJ",NA,"match","2","SUBJ","exposure",0.97,7,"SUBJ",22,NA,11.3665,NA,"exposure"
939,"condition1",6,"SUBJ",NA,"match","21","SUBJ","exposure",0.76,83,"SUBJ",23,NA,11.3665,NA,"exposure"
939,"condition1",6,"SUBJ",NA,"match","107","FILL","exposure",0.87,187,"SUBJ",24,NA,11.3665,NA,"exposure"
939,"condition1",101,"SUBJ",NA,"match","22","SUBJ","test",0.96,87,"SUBJ",25,NA,11.3665,NA,"test"
939,"condition1",101,"SUBJ",NA,"match","19","SUBJ","test",0.5,75,"SUBJ",26,NA,11.3665,NA,"test"
939,"condition1",101,"SUBJ",NA,"match","126","UNGRAM","test",0.07,206,"SUBJ",27,NA,11.3665,NA,"test"
939,"condition1",101,"SUBJ",NA,"match","104","FILL","test",0.97,184,"SUBJ",28,NA,11.3665,NA,"test"
939,"condition1",102,"SUBJ",NA,"match","13","SUBJ","test",0.01,51,"SUBJ",29,NA,11.3665,NA,"test"
939,"condition1",102,"SUBJ",NA,"match","108","FILL","test",0.97,188,"SUBJ",30,NA,11.3665,NA,"test"
939,"condition1",102,"SUBJ",NA,"match","127","UNGRAM","test",0.21,207,"SUBJ",31,NA,11.3665,NA,"test"
939,"condition1",102,"SUBJ",NA,"match","17","SUBJ","test",0.98,67,"SUBJ",32,NA,11.3665,NA,"test"
939,"condition1",103,"SUBJ",NA,"match","106","FILL","test",0.95,186,"SUBJ",33,NA,11.3665,NA,"test"
939,"condition1",103,"SUBJ",NA,"match","9","SUBJ","test",0.95,35,"SUBJ",34,NA,11.3665,NA,"test"
939,"condition1",103,"SUBJ",NA,"match","122","UNGRAM","test",0,202,"SUBJ",35,NA,11.3665,NA,"test"
939,"condition1",103,"SUBJ",NA,"match","8","SUBJ","test",0.03,31,"SUBJ",36,NA,11.3665,NA,"test"
939,"condition1",104,"SUBJ",NA,"match","7","SUBJ","test",0.86,27,"SUBJ",37,NA,11.3665,NA,"test"
939,"condition1",104,"SUBJ",NA,"match","125","UNGRAM","test",0.01,205,"SUBJ",38,NA,11.3665,NA,"test"
939,"condition1",104,"SUBJ",NA,"match","5","SUBJ","test",0.82,19,"SUBJ",39,NA,11.3665,NA,"test"
939,"condition1",104,"SUBJ",NA,"match","109","FILL","test",0.99,189,"SUBJ",40,NA,11.3665,NA,"test"
939,"condition1",105,"SUBJ",NA,"match","102","FILL","test",0.97,182,"SUBJ",41,NA,11.3665,NA,"test"
939,"condition1",105,"SUBJ",NA,"match","117","UNGRAM","test",0.21,197,"SUBJ",42,NA,11.3665,NA,"test"
939,"condition1",105,"SUBJ",NA,"match","3","SUBJ","test",0.92,11,"SUBJ",43,NA,11.3665,NA,"test"
939,"condition1",105,"SUBJ",NA,"match","1","SUBJ","test",0.97,3,"SUBJ",44,NA,11.3665,NA,"test"
858,"condition1",1,"SUBJ",NA,"match","121","UNGRAM","exposure",0.02,201,"SUBJ",1,NA,14.3393,NA,"pre-exposure"
858,"condition1",1,"SUBJ",NA,"match","102","FILL","exposure",0.93,182,"SUBJ",2,NA,14.3393,NA,"pre-exposure"
858,"condition1",1,"SUBJ",NA,"match","3","SUBJ","exposure",0.46,11,"SUBJ",3,NA,14.3393,NA,"pre-exposure"
858,"condition1",1,"SUBJ",NA,"match","22","SUBJ","exposure",0.96,87,"SUBJ",4,NA,14.3393,NA,"pre-exposure"
858,"condition1",2,"SUBJ",NA,"match","109","FILL","exposure",0.85,189,"SUBJ",5,NA,14.3393,NA,"pre-exposure"
858,"condition1",2,"SUBJ",NA,"match","20","SUBJ","exposure",0.5,79,"SUBJ",6,NA,14.3393,NA,"pre-exposure"
858,"condition1",2,"SUBJ",NA,"match","2","SUBJ","exposure",0.58,7,"SUBJ",7,NA,14.3393,NA,"exposure"
858,"condition1",2,"SUBJ",NA,"match","126","UNGRAM","exposure",0.01,206,"SUBJ",8,NA,14.3393,NA,"exposure"
858,"condition1",3,"SUBJ",NA,"match","105","FILL","exposure",0.83,185,"SUBJ",9,NA,14.3393,NA,"exposure"
858,"condition1",3,"SUBJ",NA,"match","120","UNGRAM","exposure",0.16,200,"SUBJ",10,NA,14.3393,NA,"exposure"
858,"condition1",3,"SUBJ",NA,"match","16","SUBJ","exposure",0.33,63,"SUBJ",11,NA,14.3393,NA,"exposure"
858,"condition1",3,"SUBJ",NA,"match","10","SUBJ","exposure",0.82,39,"SUBJ",12,NA,14.3393,NA,"exposure"
858,"condition1",4,"SUBJ",NA,"match","4","SUBJ","exposure",0.94,15,"SUBJ",13,NA,14.3393,NA,"exposure"
858,"condition1",4,"SUBJ",NA,"match","118","UNGRAM","exposure",0,198,"SUBJ",14,NA,14.3393,NA,"exposure"
858,"condition1",4,"SUBJ",NA,"match","110","FILL","exposure",0.98,190,"SUBJ",15,NA,14.3393,NA,"exposure"
858,"condition1",4,"SUBJ",NA,"match","9","SUBJ","exposure",0.63,35,"SUBJ",16,NA,14.3393,NA,"exposure"
858,"condition1",5,"SUBJ",NA,"match","103","FILL","exposure",0.49,183,"SUBJ",17,NA,14.3393,NA,"exposure"
858,"condition1",5,"SUBJ",NA,"match","14","SUBJ","exposure",0.63,55,"SUBJ",18,NA,14.3393,NA,"exposure"
858,"condition1",5,"SUBJ",NA,"match","6","SUBJ","exposure",0.95,23,"SUBJ",19,NA,14.3393,NA,"exposure"
858,"condition1",5,"SUBJ",NA,"match","125","UNGRAM","exposure",0,205,"SUBJ",20,NA,14.3393,NA,"exposure"
858,"condition1",6,"SUBJ",NA,"match","123","UNGRAM","exposure",0.17,203,"SUBJ",21,NA,14.3393,NA,"exposure"
858,"condition1",6,"SUBJ",NA,"match","111","FILL","exposure",0.98,191,"SUBJ",22,NA,14.3393,NA,"exposure"
858,"condition1",6,"SUBJ",NA,"match","19","SUBJ","exposure",0.65,75,"SUBJ",23,NA,14.3393,NA,"exposure"
858,"condition1",6,"SUBJ",NA,"match","5","SUBJ","exposure",0.81,19,"SUBJ",24,NA,14.3393,NA,"exposure"
858,"condition1",101,"SUBJ",NA,"match","18","SUBJ","test",0.85,71,"SUBJ",25,NA,14.3393,NA,"test"
858,"condition1",101,"SUBJ",NA,"match","119","UNGRAM","test",0.02,199,"SUBJ",26,NA,14.3393,NA,"test"
858,"condition1",101,"SUBJ",NA,"match","108","FILL","test",0.86,188,"SUBJ",27,NA,14.3393,NA,"test"
858,"condition1",101,"SUBJ",NA,"match","21","SUBJ","test",0.99,83,"SUBJ",28,NA,14.3393,NA,"test"
858,"condition1",102,"SUBJ",NA,"match","106","FILL","test",0.98,186,"SUBJ",29,NA,14.3393,NA,"test"
858,"condition1",102,"SUBJ",NA,"match","124","UNGRAM","test",0,204,"SUBJ",30,NA,14.3393,NA,"test"
858,"condition1",102,"SUBJ",NA,"match","17","SUBJ","test",0.5,67,"SUBJ",31,NA,14.3393,NA,"test"
858,"condition1",102,"SUBJ",NA,"match","15","SUBJ","test",0.3,59,"SUBJ",32,NA,14.3393,NA,"test"
858,"condition1",103,"SUBJ",NA,"match","13","SUBJ","test",0.64,51,"SUBJ",33,NA,14.3393,NA,"test"
858,"condition1",103,"SUBJ",NA,"match","101","FILL","test",0.91,181,"SUBJ",34,NA,14.3393,NA,"test"
858,"condition1",103,"SUBJ",NA,"match","122","UNGRAM","test",0.01,202,"SUBJ",35,NA,14.3393,NA,"test"
858,"condition1",103,"SUBJ",NA,"match","12","SUBJ","test",0.35,47,"SUBJ",36,NA,14.3393,NA,"test"
858,"condition1",104,"SUBJ",NA,"match","107","FILL","test",0.92,187,"SUBJ",37,NA,14.3393,NA,"test"
858,"condition1",104,"SUBJ",NA,"match","117","UNGRAM","test",0.16,197,"SUBJ",38,NA,14.3393,NA,"test"
858,"condition1",104,"SUBJ",NA,"match","11","SUBJ","test",0.23,43,"SUBJ",39,NA,14.3393,NA,"test"
858,"condition1",104,"SUBJ",NA,"match","8","SUBJ","test",0.62,31,"SUBJ",40,NA,14.3393,NA,"test"
858,"condition1",105,"SUBJ",NA,"match","127","UNGRAM","test",0,207,"SUBJ",41,NA,14.3393,NA,"test"
858,"condition1",105,"SUBJ",NA,"match","104","FILL","test",1,184,"SUBJ",42,NA,14.3393,NA,"test"
858,"condition1",105,"SUBJ",NA,"match","7","SUBJ","test",0.42,27,"SUBJ",43,NA,14.3393,NA,"test"
858,"condition1",105,"SUBJ",NA,"match","1","SUBJ","test",0.41,3,"SUBJ",44,NA,14.3393,NA,"test"
933,"condition1",1,"SUBJ",NA,"match","126","UNGRAM","exposure",0,206,"SUBJ",1,NA,13.71745,NA,"pre-exposure"
933,"condition1",1,"SUBJ",NA,"match","21","SUBJ","exposure",0.01,83,"SUBJ",2,NA,13.71745,NA,"pre-exposure"
933,"condition1",1,"SUBJ",NA,"match","101","FILL","exposure",0.98,181,"SUBJ",3,NA,13.71745,NA,"pre-exposure"
933,"condition1",1,"SUBJ",NA,"match","8","SUBJ","exposure",0,31,"SUBJ",4,NA,13.71745,NA,"pre-exposure"
933,"condition1",2,"SUBJ",NA,"match","102","FILL","exposure",0.98,182,"SUBJ",5,NA,13.71745,NA,"pre-exposure"
933,"condition1",2,"SUBJ",NA,"match","118","UNGRAM","exposure",0.01,198,"SUBJ",6,NA,13.71745,NA,"pre-exposure"
933,"condition1",2,"SUBJ",NA,"match","2","SUBJ","exposure",0,7,"SUBJ",7,NA,13.71745,NA,"exposure"
933,"condition1",2,"SUBJ",NA,"match","16","SUBJ","exposure",0,63,"SUBJ",8,NA,13.71745,NA,"exposure"
933,"condition1",3,"SUBJ",NA,"match","124","UNGRAM","exposure",0,204,"SUBJ",9,NA,13.71745,NA,"exposure"
933,"condition1",3,"SUBJ",NA,"match","18","SUBJ","exposure",0.01,71,"SUBJ",10,NA,13.71745,NA,"exposure"
933,"condition1",3,"SUBJ",NA,"match","105","FILL","exposure",0.99,185,"SUBJ",11,NA,13.71745,NA,"exposure"
933,"condition1",3,"SUBJ",NA,"match","11","SUBJ","exposure",0.01,43,"SUBJ",12,NA,13.71745,NA,"exposure"
933,"condition1",4,"SUBJ",NA,"match","107","FILL","exposure",0.99,187,"SUBJ",13,NA,13.71745,NA,"exposure"
933,"condition1",4,"SUBJ",NA,"match","3","SUBJ","exposure",0.01,11,"SUBJ",14,NA,13.71745,NA,"exposure"
933,"condition1",4,"SUBJ",NA,"match","119","UNGRAM","exposure",0.02,199,"SUBJ",15,NA,13.71745,NA,"exposure"
933,"condition1",4,"SUBJ",NA,"match","15","SUBJ","exposure",0,59,"SUBJ",16,NA,13.71745,NA,"exposure"
933,"condition1",5,"SUBJ",NA,"match","7","SUBJ","exposure",0.01,27,"SUBJ",17,NA,13.71745,NA,"exposure"
933,"condition1",5,"SUBJ",NA,"match","121","UNGRAM","exposure",0.01,201,"SUBJ",18,NA,13.71745,NA,"exposure"
933,"condition1",5,"SUBJ",NA,"match","111","FILL","exposure",1,191,"SUBJ",19,NA,13.71745,NA,"exposure"
933,"condition1",5,"SUBJ",NA,"match","10","SUBJ","exposure",1,39,"SUBJ",20,NA,13.71745,NA,"exposure"
933,"condition1",6,"SUBJ",NA,"match","125","UNGRAM","exposure",0,205,"SUBJ",21,NA,13.71745,NA,"exposure"
933,"condition1",6,"SUBJ",NA,"match","22","SUBJ","exposure",0,87,"SUBJ",22,NA,13.71745,NA,"exposure"
933,"condition1",6,"SUBJ",NA,"match","17","SUBJ","exposure",0.01,67,"SUBJ",23,NA,13.71745,NA,"exposure"
933,"condition1",6,"SUBJ",NA,"match","110","FILL","exposure",0.99,190,"SUBJ",24,NA,13.71745,NA,"exposure"
933,"condition1",101,"SUBJ",NA,"match","20","SUBJ","test",0.01,79,"SUBJ",25,NA,13.71745,NA,"test"
933,"condition1",101,"SUBJ",NA,"match","103","FILL","test",0.99,183,"SUBJ",26,NA,13.71745,NA,"test"
933,"condition1",101,"SUBJ",NA,"match","19","SUBJ","test",0,75,"SUBJ",27,NA,13.71745,NA,"test"
933,"condition1",101,"SUBJ",NA,"match","127","UNGRAM","test",0,207,"SUBJ",28,NA,13.71745,NA,"test"
933,"condition1",102,"SUBJ",NA,"match","117","UNGRAM","test",0,197,"SUBJ",29,NA,13.71745,NA,"test"
933,"condition1",102,"SUBJ",NA,"match","108","FILL","test",1,188,"SUBJ",30,NA,13.71745,NA,"test"
933,"condition1",102,"SUBJ",NA,"match","14","SUBJ","test",0,55,"SUBJ",31,NA,13.71745,NA,"test"
933,"condition1",102,"SUBJ",NA,"match","13","SUBJ","test",0,51,"SUBJ",32,NA,13.71745,NA,"test"
933,"condition1",103,"SUBJ",NA,"match","9","SUBJ","test",0.01,35,"SUBJ",33,NA,13.71745,NA,"test"
933,"condition1",103,"SUBJ",NA,"match","123","UNGRAM","test",0.02,203,"SUBJ",34,NA,13.71745,NA,"test"
933,"condition1",103,"SUBJ",NA,"match","109","FILL","test",1,189,"SUBJ",35,NA,13.71745,NA,"test"
933,"condition1",103,"SUBJ",NA,"match","12","SUBJ","test",0,47,"SUBJ",36,NA,13.71745,NA,"test"
933,"condition1",104,"SUBJ",NA,"match","122","UNGRAM","test",0.02,202,"SUBJ",37,NA,13.71745,NA,"test"
933,"condition1",104,"SUBJ",NA,"match","5","SUBJ","test",0.01,19,"SUBJ",38,NA,13.71745,NA,"test"
933,"condition1",104,"SUBJ",NA,"match","104","FILL","test",0.98,184,"SUBJ",39,NA,13.71745,NA,"test"
933,"condition1",104,"SUBJ",NA,"match","6","SUBJ","test",0.01,23,"SUBJ",40,NA,13.71745,NA,"test"
933,"condition1",105,"SUBJ",NA,"match","120","UNGRAM","test",0.01,200,"SUBJ",41,NA,13.71745,NA,"test"
933,"condition1",105,"SUBJ",NA,"match","1","SUBJ","test",0,3,"SUBJ",42,NA,13.71745,NA,"test"
933,"condition1",105,"SUBJ",NA,"match","106","FILL","test",0.99,186,"SUBJ",43,NA,13.71745,NA,"test"
933,"condition1",105,"SUBJ",NA,"match","4","SUBJ","test",0,15,"SUBJ",44,NA,13.71745,NA,"test"
889,"condition1",1,"POLAR",NA,"control","107","FILL","exposure",1,187,"SUBJ",1,NA,16.0232666666667,NA,"pre-exposure"
889,"condition1",1,"POLAR",NA,"control","15","POLAR","exposure",0.99,60,"SUBJ",2,NA,16.0232666666667,NA,"pre-exposure"
889,"condition1",1,"POLAR",NA,"control","121","UNGRAM","exposure",0.02,201,"SUBJ",3,NA,16.0232666666667,NA,"pre-exposure"
889,"condition1",1,"POLAR",NA,"control","6","POLAR","exposure",1,24,"SUBJ",4,NA,16.0232666666667,NA,"pre-exposure"
889,"condition1",2,"POLAR",NA,"control","2","POLAR","exposure",0.97,8,"SUBJ",5,NA,16.0232666666667,NA,"pre-exposure"
889,"condition1",2,"POLAR",NA,"control","122","UNGRAM","exposure",0.01,202,"SUBJ",6,NA,16.0232666666667,NA,"pre-exposure"
889,"condition1",2,"POLAR",NA,"control","103","FILL","exposure",0.98,183,"SUBJ",7,NA,16.0232666666667,NA,"exposure"
889,"condition1",2,"POLAR",NA,"control","1","POLAR","exposure",0.99,4,"SUBJ",8,NA,16.0232666666667,NA,"exposure"
889,"condition1",3,"POLAR",NA,"control","3","POLAR","exposure",0.98,12,"SUBJ",9,NA,16.0232666666667,NA,"exposure"
889,"condition1",3,"POLAR",NA,"control","118","UNGRAM","exposure",0.03,198,"SUBJ",10,NA,16.0232666666667,NA,"exposure"
889,"condition1",3,"POLAR",NA,"control","22","POLAR","exposure",0.98,88,"SUBJ",11,NA,16.0232666666667,NA,"exposure"
889,"condition1",3,"POLAR",NA,"control","106","FILL","exposure",0.97,186,"SUBJ",12,NA,16.0232666666667,NA,"exposure"
889,"condition1",4,"POLAR",NA,"control","9","POLAR","exposure",0.98,36,"SUBJ",13,NA,16.0232666666667,NA,"exposure"
889,"condition1",4,"POLAR",NA,"control","12","POLAR","exposure",1,48,"SUBJ",14,NA,16.0232666666667,NA,"exposure"
