workerid,proliferate.condition,answer_of_comprehension,block_sequence,choosed_choice,comprehension_response,experiment_condition,first_response_value,group,item_condition,item_group,item_number,item_type,rating,rating_response,response_correctness,trial_sequence_total,wrong_attempts,error
95,default,,11,3,3,CNPC,,,UG,GAP,38,,,0.05,Don't know,33,,
95,default,,12,0,2,CNPC,,,CNPC,GAP,1,,,0.59,Incorrect,34,,
95,default,,12,3,3,CNPC,,,UG,GAP,37,,,0.03,Don't know,35,,
95,default,,12,1,0,CNPC,,,FILL,GAP,25,,,0.59,Correct,36,,
466,default,b,practice,,,,,GAP,,,practice_good,practice_good,0.9,,,0,0,
466,default,d,practice,,,,,GAP,,,practice_good,practice_good,0.02,,,0,0,
466,default,,1,2,0,CNPC,,,FILL,GAP,36,,,0.58,Correct,1,,
466,default,,1,3,3,CNPC,,,UG,GAP,48,,,0,Don't know,2,,
466,default,,1,1,1,CNPC,,,CNPC,GAP,12,,,0.28,Incorrect,3,,
466,default,,2,0,0,CNPC,,,CNPC,GAP,11,,,0.66,Correct,4,,
466,default,,2,1,0,CNPC,,,FILL,GAP,35,,,0.48,Correct,5,,
466,default,,2,0,0,CNPC,,,UG,GAP,47,,,0,Correct,6,,
466,default,,3,3,3,CNPC,,,UG,GAP,46,,,0,Don't know,7,,
466,default,,3,0,1,CNPC,,,CNPC,GAP,10,,,0.47,Incorrect,8,,
466,default,,3,2,0,CNPC,,,FILL,GAP,34,,,0.85,Correct,9,,
466,default,,4,3,3,CNPC,,,UG,GAP,45,,,0,Don't know,10,,
466,default,,4,3,3,CNPC,,,CNPC,GAP,9,,,0.49,Don't know,11,,
466,default,,4,1,0,CNPC,,,FILL,GAP,33,,,0.75,Correct,12,,
466,default,,5,0,0,CNPC,,,FILL,GAP,32,,,0.91,Correct,13,,
466,default,,5,1,1,CNPC,,,CNPC,GAP,8,,,0.62,Incorrect,14,,
466,default,,5,3,3,CNPC,,,UG,GAP,44,,,0,Don't know,15,,
466,default,,6,0,0,CNPC,,,CNPC,GAP,7,,,0.65,Correct,16,,
466,default,,6,1,2,CNPC,,,FILL,GAP,31,,,0.87,Incorrect,17,,
466,default,,6,3,3,CNPC,,,UG,GAP,43,,,0,Don't know,18,,
466,default,,7,2,0,CNPC,,,CNPC,GAP,6,,,0.47,Correct,19,,
466,default,,7,3,3,CNPC,,,UG,GAP,42,,,0,Don't know,20,,
466,default,,7,2,0,CNPC,,,FILL,GAP,30,,,0.86,Correct,21,,
466,default,,8,1,0,CNPC,,,FILL,GAP,29,,,0.88,Correct,22,,
466,default,,8,3,3,CNPC,,,UG,GAP,41,,,0,Don't know,23,,
466,default,,8,0,0,CNPC,,,CNPC,GAP,5,,,0.51,Correct,24,,
466,default,,9,0,0,CNPC,,,CNPC,GAP,4,,,0.63,Correct,25,,
466,default,,9,3,3,CNPC,,,UG,GAP,40,,,0,Don't know,26,,
466,default,,9,2,0,CNPC,,,FILL,GAP,28,,,0.84,Correct,27,,
466,default,,10,1,2,CNPC,,,FILL,GAP,27,,,0.86,Incorrect,28,,
466,default,,10,2,0,CNPC,,,CNPC,GAP,3,,,0.53,Correct,29,,
466,default,,10,3,3,CNPC,,,UG,GAP,39,,,0,Don't know,30,,
466,default,,11,0,2,CNPC,,,CNPC,GAP,2,,,0.81,Incorrect,31,,
466,default,,11,0,0,CNPC,,,FILL,GAP,26,,,0.82,Correct,32,,
466,default,,11,3,3,CNPC,,,UG,GAP,38,,,0.03,Don't know,33,,
466,default,,12,2,0,CNPC,,,FILL,GAP,25,,,0.75,Correct,34,,
466,default,,12,2,0,CNPC,,,CNPC,GAP,1,,,0.83,Correct,35,,
466,default,,12,3,3,CNPC,,,UG,GAP,37,,,0,Don't know,36,,
458,default,b,practice,,,,a,RP,,,practice_good,practice_good,0.86,,,0,1,
458,default,d,practice,,,,,RP,,,practice_good,practice_good,0,,,0,0,
458,default,,1,0,0,CNPC,,,FILL,RP,36,,,0.83,Correct,1,,
458,default,,1,3,3,CNPC,,,CNPC,RP,12,,,0.37,Don't know,2,,
458,default,,1,3,3,CNPC,,,UG,RP,48,,,0.08,Don't know,3,,
458,default,,2,0,1,CNPC,,,CNPC,RP,11,,,0.27,Incorrect,4,,
458,default,,2,1,0,CNPC,,,UG,RP,47,,,0.08,Correct,5,,
458,default,,2,2,0,CNPC,,,FILL,RP,35,,,0.86,Correct,6,,
458,default,,3,1,0,CNPC,,,CNPC,RP,10,,,0.38,Correct,7,,
458,default,,3,1,0,CNPC,,,FILL,RP,34,,,0.82,Correct,8,,
458,default,,3,3,3,CNPC,,,UG,RP,46,,,0.11,Don't know,9,,
458,default,,4,0,2,CNPC,,,CNPC,RP,9,,,0.47,Incorrect,10,,
458,default,,4,3,3,CNPC,,,UG,RP,45,,,0.08,Don't know,11,,
458,default,,4,1,0,CNPC,,,FILL,RP,33,,,0.81,Correct,12,,
458,default,,5,1,0,CNPC,,,FILL,RP,32,,,0.83,Correct,13,,
458,default,,5,2,1,CNPC,,,CNPC,RP,8,,,0.49,Incorrect,14,,
458,default,,5,3,3,CNPC,,,UG,RP,44,,,0.11,Don't know,15,,
458,default,,6,3,3,CNPC,,,UG,RP,43,,,0.08,Don't know,16,,
458,default,,6,2,2,CNPC,,,FILL,RP,31,,,0.81,Incorrect,17,,
458,default,,6,3,3,CNPC,,,CNPC,RP,7,,,0.23,Don't know,18,,
458,default,,7,2,0,CNPC,,,CNPC,RP,6,,,0.34,Correct,19,,
458,default,,7,1,0,CNPC,,,FILL,RP,30,,,0.83,Correct,20,,
458,default,,7,3,3,CNPC,,,UG,RP,42,,,0.15,Don't know,21,,
458,default,,8,1,0,CNPC,,,FILL,RP,29,,,0.59,Correct,22,,
458,default,,8,1,2,CNPC,,,CNPC,RP,5,,,0.23,Incorrect,23,,
458,default,,8,3,3,CNPC,,,UG,RP,41,,,0.11,Don't know,24,,
458,default,,9,3,3,CNPC,,,UG,RP,40,,,0.11,Don't know,25,,
458,default,,9,2,0,CNPC,,,FILL,RP,28,,,0.45,Correct,26,,
458,default,,9,1,0,CNPC,,,CNPC,RP,4,,,0.29,Correct,27,,
458,default,,10,0,0,CNPC,,,FILL,RP,27,,,0.66,Correct,28,,
458,default,,10,3,3,CNPC,,,CNPC,RP,3,,,0.4,Don't know,29,,
458,default,,10,3,3,CNPC,,,UG,RP,39,,,0.11,Don't know,30,,
458,default,,11,3,3,CNPC,,,UG,RP,38,,,0.06,Don't know,31,,
458,default,,11,2,0,CNPC,,,FILL,RP,26,,,0.74,Correct,32,,
458,default,,11,0,0,CNPC,,,CNPC,RP,2,,,0.54,Correct,33,,
458,default,,12,2,0,CNPC,,,UG,RP,37,,,0.11,Correct,34,,
458,default,,12,1,0,CNPC,,,FILL,RP,25,,,0.59,Correct,35,,
458,default,,12,2,0,CNPC,,,CNPC,RP,1,,,0.47,Correct,36,,
397,default,b,practice,,,,a,RP,,,practice_good,practice_good,0.74,,,0,1,
397,default,d,practice,,,,c,RP,,,practice_good,practice_good,0.02,,,0,3,
397,default,,1,0,0,CNPC,,,FILL,RP,36,,,0.33,Correct,1,,
397,default,,1,3,3,CNPC,,,UG,RP,48,,,0.01,Don't know,2,,
397,default,,1,0,1,CNPC,,,CNPC,RP,12,,,0.22,Incorrect,3,,
397,default,,2,2,0,CNPC,,,CNPC,RP,11,,,0.19,Correct,4,,
397,default,,2,3,3,CNPC,,,UG,RP,47,,,0.02,Don't know,5,,
397,default,,2,2,0,CNPC,,,FILL,RP,35,,,0.66,Correct,6,,
397,default,,3,0,0,CNPC,,,CNPC,RP,10,,,0.47,Correct,7,,
397,default,,3,3,3,CNPC,,,UG,RP,46,,,0.13,Don't know,8,,
397,default,,3,0,1,CNPC,,,FILL,RP,34,,,0.65,Incorrect,9,,
397,default,,4,3,3,CNPC,,,UG,RP,45,,,0.13,Don't know,10,,
397,default,,4,1,0,CNPC,,,FILL,RP,33,,,0.7,Correct,11,,
397,default,,4,3,3,CNPC,,,CNPC,RP,9,,,0.09,Don't know,12,,
397,default,,5,1,0,CNPC,,,CNPC,RP,8,,,0.41,Correct,13,,
397,default,,5,1,0,CNPC,,,FILL,RP,32,,,0.77,Correct,14,,
397,default,,5,0,1,CNPC,,,UG,RP,44,,,0.07,Incorrect,15,,
397,default,,6,3,3,CNPC,,,UG,RP,43,,,0.11,Don't know,16,,
397,default,,6,0,0,CNPC,,,CNPC,RP,7,,,0.46,Correct,17,,
397,default,,6,2,2,CNPC,,,FILL,RP,31,,,0.76,Incorrect,18,,
397,default,,7,1,0,CNPC,,,FILL,RP,30,,,0.9,Correct,19,,
397,default,,7,1,0,CNPC,,,CNPC,RP,6,,,0.66,Correct,20,,
397,default,,7,0,0,CNPC,,,UG,RP,42,,,0.03,Correct,21,,
397,default,,8,2,0,CNPC,,,CNPC,RP,5,,,0.07,Correct,22,,
397,default,,8,2,0,CNPC,,,FILL,RP,29,,,0.45,Correct,23,,
397,default,,8,3,3,CNPC,,,UG,RP,41,,,0.03,Don't know,24,,
397,default,,9,0,1,CNPC,,,CNPC,RP,4,,,0.14,Incorrect,25,,
397,default,,9,3,3,CNPC,,,UG,RP,40,,,0.14,Don't know,26,,
397,default,,9,0,0,CNPC,,,FILL,RP,28,,,0.52,Correct,27,,
397,default,,10,3,3,CNPC,,,UG,RP,39,,,0.2,Don't know,28,,
397,default,,10,1,0,CNPC,,,CNPC,RP,3,,,0.47,Correct,29,,
397,default,,10,1,1,CNPC,,,FILL,RP,27,,,0.68,Incorrect,30,,
397,default,,11,1,0,CNPC,,,UG,RP,38,,,0.13,Correct,31,,
397,default,,11,0,0,CNPC,,,CNPC,RP,2,,,0.48,Correct,32,,
397,default,,11,1,0,CNPC,,,FILL,RP,26,,,0.72,Correct,33,,
397,default,,12,3,3,CNPC,,,UG,RP,37,,,0.06,Don't know,34,,
397,default,,12,1,0,CNPC,,,CNPC,RP,1,,,0.42,Correct,35,,
397,default,,12,1,0,CNPC,,,FILL,RP,25,,,0.46,Correct,36,,
256,default,b,practice,,,,a,RP,,,practice_good,practice_good,0.96,,,0,3,
256,default,d,practice,,,,c,RP,,,practice_good,practice_good,0.08,,,0,3,
256,default,,1,0,1,CNPC,,,FILL,RP,36,,,0.94,Incorrect,1,,
256,default,,1,1,2,CNPC,,,CNPC,RP,12,,,0.23,Incorrect,2,,
256,default,,1,3,3,CNPC,,,UG,RP,48,,,0.09,Don't know,3,,
256,default,,2,1,2,CNPC,,,CNPC,RP,11,,,0.39,Incorrect,4,,
256,default,,2,3,3,CNPC,,,UG,RP,47,,,0.18,Don't know,5,,
256,default,,2,0,1,CNPC,,,FILL,RP,35,,,0.86,Incorrect,6,,
256,default,,3,2,0,CNPC,,,FILL,RP,34,,,0.91,Correct,7,,
256,default,,3,3,3,CNPC,,,UG,RP,46,,,0.22,Don't know,8,,
256,default,,3,2,2,CNPC,,,CNPC,RP,10,,,0.89,Incorrect,9,,
256,default,,4,0,2,CNPC,,,CNPC,RP,9,,,0.26,Incorrect,10,,
256,default,,4,3,3,CNPC,,,UG,RP,45,,,0.18,Don't know,11,,
256,default,,4,1,0,CNPC,,,FILL,RP,33,,,0.79,Correct,12,,
256,default,,5,2,0,CNPC,,,CNPC,RP,8,,,0.81,Correct,13,,
256,default,,5,3,3,CNPC,,,UG,RP,44,,,0.02,Don't know,14,,
256,default,,5,2,0,CNPC,,,FILL,RP,32,,,0.97,Correct,15,,
256,default,,6,3,3,CNPC,,,UG,RP,43,,,0.03,Don't know,16,,
256,default,,6,2,0,CNPC,,,FILL,RP,31,,,0.96,Correct,17,,
256,default,,6,1,0,CNPC,,,CNPC,RP,7,,,0.84,Correct,18,,
256,default,,7,0,0,CNPC,,,CNPC,RP,6,,,0.66,Correct,19,,
256,default,,7,3,3,CNPC,,,UG,RP,42,,,0,Don't know,20,,
256,default,,7,1,0,CNPC,,,FILL,RP,30,,,0.83,Correct,21,,
256,default,,8,1,1,CNPC,,,FILL,RP,29,,,0.81,Incorrect,22,,
256,default,,8,1,0,CNPC,,,CNPC,RP,5,,,0.96,Correct,23,,
256,default,,8,3,3,CNPC,,,UG,RP,41,,,0.03,Don't know,24,,
256,default,,9,1,0,CNPC,,,CNPC,RP,4,,,0.96,Correct,25,,
256,default,,9,1,0,CNPC,,,FILL,RP,28,,,0.94,Correct,26,,
256,default,,9,3,3,CNPC,,,UG,RP,40,,,0.01,Don't know,27,,
256,default,,10,2,0,CNPC,,,FILL,RP,27,,,0.9,Correct,28,,
256,default,,10,3,3,CNPC,,,UG,RP,39,,,0.09,Don't know,29,,
256,default,,10,1,0,CNPC,,,CNPC,RP,3,,,0.74,Correct,30,,
256,default,,11,2,0,CNPC,,,UG,RP,38,,,0.02,Correct,31,,
256,default,,11,2,0,CNPC,,,FILL,RP,26,,,0.95,Correct,32,,
256,default,,11,1,0,CNPC,,,CNPC,RP,2,,,0.83,Correct,33,,
256,default,,12,1,0,CNPC,,,CNPC,RP,1,,,0.92,Correct,34,,
256,default,,12,3,3,CNPC,,,UG,RP,37,,,0,Don't know,35,,
256,default,,12,2,0,CNPC,,,FILL,RP,25,,,0.94,Correct,36,,
382,default,b,practice,,,,,RP,,,practice_good,practice_good,0.65,,,0,0,
382,default,d,practice,,,,,RP,,,practice_good,practice_good,0,,,0,0,
382,default,,1,3,3,WH,,,UG,RP,48,,,0,Don't know,1,,
382,default,,1,1,0,WH,,,WH,RP,24,,,0,Correct,2,,
382,default,,1,1,0,WH,,,FILL,RP,36,,,0.5,Correct,3,,
382,default,,2,1,0,WH,,,WH,RP,23,,,0.17,Correct,4,,
382,default,,2,3,3,WH,,,UG,RP,47,,,0,Don't know,5,,
382,default,,2,0,0,WH,,,FILL,RP,35,,,0.49,Correct,6,,
382,default,,3,2,0,WH,,,WH,RP,22,,,0.11,Correct,7,,
382,default,,3,2,0,WH,,,FILL,RP,34,,,0.48,Correct,8,,
382,default,,3,3,3,WH,,,UG,RP,46,,,0,Don't know,9,,
382,default,,4,3,3,WH,,,UG,RP,45,,,0,Don't know,10,,
382,default,,4,1,0,WH,,,FILL,RP,33,,,0.48,Correct,11,,
382,default,,4,2,0,WH,,,WH,RP,21,,,0.31,Correct,12,,
382,default,,5,0,0,WH,,,WH,RP,20,,,0.16,Correct,13,,
382,default,,5,3,3,WH,,,UG,RP,44,,,0,Don't know,14,,
382,default,,5,2,0,WH,,,FILL,RP,32,,,0.66,Correct,15,,
382,default,,6,3,3,WH,,,UG,RP,43,,,0,Don't know,16,,
382,default,,6,2,0,WH,,,FILL,RP,31,,,0.33,Correct,17,,
382,default,,6,1,0,WH,,,WH,RP,19,,,0.26,Correct,18,,
382,default,,7,3,3,WH,,,UG,RP,42,,,0,Don't know,19,,
382,default,,7,2,0,WH,,,WH,RP,18,,,0.13,Correct,20,,
382,default,,7,0,0,WH,,,FILL,RP,30,,,0.63,Correct,21,,
382,default,,8,1,0,WH,,,FILL,RP,29,,,0.63,Correct,22,,
382,default,,8,3,3,WH,,,UG,RP,41,,,0,Don't know,23,,
382,default,,8,0,0,WH,,,WH,RP,17,,,0.16,Correct,24,,
382,default,,9,2,0,WH,,,FILL,RP,28,,,0.26,Correct,25,,
382,default,,9,2,0,WH,,,WH,RP,16,,,0.14,Correct,26,,
382,default,,9,3,3,WH,,,UG,RP,40,,,0,Don't know,27,,
382,default,,10,2,1,WH,,,WH,RP,15,,,0.1,Incorrect,28,,
382,default,,10,1,0,WH,,,FILL,RP,27,,,0.32,Correct,29,,
382,default,,10,3,3,WH,,,UG,RP,39,,,0,Don't know,30,,
382,default,,11,3,3,WH,,,UG,RP,38,,,0,Don't know,31,,
382,default,,11,2,0,WH,,,FILL,RP,26,,,0.43,Correct,32,,
382,default,,11,1,0,WH,,,WH,RP,14,,,0.28,Correct,33,,
382,default,,12,3,3,WH,,,UG,RP,37,,,0,Don't know,34,,
382,default,,12,2,0,WH,,,WH,RP,13,,,0.2,Correct,35,,
382,default,,12,2,0,WH,,,FILL,RP,25,,,0.42,Correct,36,,
478,default,b,practice,,,,,GAP,,,practice_good,practice_good,0.95,,,0,0,
478,default,d,practice,,,,c,GAP,,,practice_good,practice_good,0.1,,,0,3,
478,default,,1,1,0,WH,,,FILL,GAP,36,,,0.84,Correct,1,,
478,default,,1,3,3,WH,,,UG,GAP,48,,,0.07,Don't know,2,,
478,default,,1,1,0,WH,,,WH,GAP,24,,,0.59,Correct,3,,
478,default,,2,0,2,WH,,,FILL,GAP,35,,,0.96,Incorrect,4,,
478,default,,2,1,2,WH,,,UG,GAP,47,,,0.06,Incorrect,5,,
478,default,,2,2,0,WH,,,WH,GAP,23,,,0.85,Correct,6,,
478,default,,3,2,0,WH,,,WH,GAP,22,,,0.63,Correct,7,,
478,default,,3,0,0,WH,,,FILL,GAP,34,,,0.91,Correct,8,,
478,default,,3,0,0,WH,,,UG,GAP,46,,,0.09,Correct,9,,
478,default,,4,2,2,WH,,,WH,GAP,21,,,0.74,Incorrect,10,,
478,default,,4,1,0,WH,,,FILL,GAP,33,,,0.82,Correct,11,,
478,default,,4,2,0,WH,,,UG,GAP,45,,,0.18,Correct,12,,
478,default,,5,2,0,WH,,,WH,GAP,20,,,0.24,Correct,13,,
478,default,,5,2,0,WH,,,UG,GAP,44,,,0.1,Correct,14,,
478,default,,5,1,0,WH,,,FILL,GAP,32,,,0.93,Correct,15,,
478,default,,6,0,1,WH,,,UG,GAP,43,,,0.07,Incorrect,16,,
478,default,,6,2,0,WH,,,WH,GAP,19,,,0.61,Correct,17,,
478,default,,6,0,0,WH,,,FILL,GAP,31,,,0.82,Correct,18,,
478,default,,7,1,0,WH,,,FILL,GAP,30,,,0.96,Correct,19,,
478,default,,7,2,0,WH,,,UG,GAP,42,,,0.04,Correct,20,,
478,default,,7,0,2,WH,,,WH,GAP,18,,,0.07,Incorrect,21,,
478,default,,8,2,0,WH,,,WH,GAP,17,,,0.83,Correct,22,,
478,default,,8,1,0,WH,,,UG,GAP,41,,,0.09,Correct,23,,
478,default,,8,2,0,WH,,,FILL,GAP,29,,,0.9,Correct,24,,
478,default,,9,0,0,WH,,,UG,GAP,40,,,0.09,Correct,25,,
478,default,,9,1,0,WH,,,WH,GAP,16,,,0.72,Correct,26,,
478,default,,9,2,0,WH,,,FILL,GAP,28,,,0.79,Correct,27,,
478,default,,10,2,0,WH,,,FILL,GAP,27,,,0.83,Correct,28,,
478,default,,10,2,1,WH,,,WH,GAP,15,,,0.83,Incorrect,29,,
478,default,,10,0,2,WH,,,UG,GAP,39,,,0.06,Incorrect,30,,
478,default,,11,0,0,WH,,,FILL,GAP,26,,,0.84,Correct,31,,
478,default,,11,0,0,WH,,,WH,GAP,14,,,0.87,Correct,32,,
478,default,,11,0,0,WH,,,UG,GAP,38,,,0.15,Correct,33,,
478,default,,12,0,0,WH,,,WH,GAP,13,,,0.84,Correct,34,,
478,default,,12,1,0,WH,,,UG,GAP,37,,,0.11,Correct,35,,
478,default,,12,0,0,WH,,,FILL,GAP,25,,,0.88,Correct,36,,
289,default,b,practice,,,,a,GAP,,,practice_good,practice_good,0.95,,,0,1,
289,default,d,practice,,,,c,GAP,,,practice_good,practice_good,0.08,,,0,3,
289,default,,1,3,3,CNPC,,,CNPC,GAP,12,,,0.03,Don't know,1,,
289,default,,1,3,3,CNPC,,,UG,GAP,48,,,0,Don't know,2,,
289,default,,1,1,0,CNPC,,,FILL,GAP,36,,,0.95,Correct,3,,
289,default,,2,1,0,CNPC,,,CNPC,GAP,11,,,0.61,Correct,4,,
289,default,,2,1,0,CNPC,,,FILL,GAP,35,,,0.93,Correct,5,,
289,default,,2,3,3,CNPC,,,UG,GAP,47,,,0.06,Don't know,6,,
289,default,,3,2,0,CNPC,,,CNPC,GAP,10,,,0.42,Correct,7,,
289,default,,3,2,0,CNPC,,,FILL,GAP,34,,,0.91,Correct,8,,
289,default,,3,3,3,CNPC,,,UG,GAP,46,,,0.05,Don't know,9,,
289,default,,4,2,0,CNPC,,,CNPC,GAP,9,,,0.33,Correct,10,,
289,default,,4,3,3,CNPC,,,UG,GAP,45,,,0.09,Don't know,11,,
289,default,,4,1,0,CNPC,,,FILL,GAP,33,,,0.8,Correct,12,,
289,default,,5,2,0,CNPC,,,FILL,GAP,32,,,0.96,Correct,13,,
289,default,,5,1,1,CNPC,,,CNPC,GAP,8,,,0.39,Incorrect,14,,
289,default,,5,3,3,CNPC,,,UG,GAP,44,,,0.04,Don't know,15,,
289,default,,6,3,3,CNPC,,,UG,GAP,43,,,0.03,Don't know,16,,
289,default,,6,0,0,CNPC,,,FILL,GAP,31,,,0.88,Correct,17,,
289,default,,6,1,1,CNPC,,,CNPC,GAP,7,,,0.43,Incorrect,18,,
289,default,,7,2,0,CNPC,,,CNPC,GAP,6,,,0.6,Correct,19,,
289,default,,7,2,0,CNPC,,,FILL,GAP,30,,,0.94,Correct,20,,
289,default,,7,3,3,CNPC,,,UG,GAP,42,,,0.04,Don't know,21,,
289,default,,8,1,0,CNPC,,,CNPC,GAP,5,,,0.44,Correct,22,,
289,default,,8,3,3,CNPC,,,UG,GAP,41,,,0,Don't know,23,,
289,default,,8,2,0,CNPC,,,FILL,GAP,29,,,0.85,Correct,24,,
289,default,,9,2,0,CNPC,,,CNPC,GAP,4,,,0.49,Correct,25,,
289,default,,9,3,3,CNPC,,,UG,GAP,40,,,0,Don't know,26,,
289,default,,9,1,0,CNPC,,,FILL,GAP,28,,,0.6,Correct,27,,
289,default,,10,2,0,CNPC,,,CNPC,GAP,3,,,0.43,Correct,28,,
289,default,,10,0,0,CNPC,,,FILL,GAP,27,,,0.95,Correct,29,,
289,default,,10,3,3,CNPC,,,UG,GAP,39,,,0,Don't know,30,,
289,default,,11,0,0,CNPC,,,CNPC,GAP,2,,,0.56,Correct,31,,
289,default,,11,3,3,CNPC,,,UG,GAP,38,,,0,Don't know,32,,
289,default,,11,2,0,CNPC,,,FILL,GAP,26,,,0.87,Correct,33,,
289,default,,12,1,0,CNPC,,,FILL,GAP,25,,,0.9,Correct,34,,
289,default,,12,3,3,CNPC,,,UG,GAP,37,,,0,Don't know,35,,
289,default,,12,0,0,CNPC,,,CNPC,GAP,1,,,0.33,Correct,36,,
242,default,b,practice,,,,,RP,,,practice_good,practice_good,0.88,,,0,0,
242,default,d,practice,,,,b,RP,,,practice_good,practice_good,0,,,0,3,
242,default,,1,1,1,CNPC,,,UG,RP,48,,,0.01,Incorrect,1,,
242,default,,1,0,0,CNPC,,,FILL,RP,36,,,0.71,Correct,2,,
242,default,,1,2,0,CNPC,,,CNPC,RP,12,,,0.34,Correct,3,,
242,default,,2,2,0,CNPC,,,CNPC,RP,11,,,0.35,Correct,4,,
242,default,,2,2,0,CNPC,,,FILL,RP,35,,,0.62,Correct,5,,
242,default,,2,0,0,CNPC,,,UG,RP,47,,,0,Correct,6,,
242,default,,3,3,3,CNPC,,,CNPC,RP,10,,,0.29,Don't know,7,,
242,default,,3,3,3,CNPC,,,UG,RP,46,,,0.01,Don't know,8,,
242,default,,3,0,0,CNPC,,,FILL,RP,34,,,0.84,Correct,9,,
242,default,,4,0,0,CNPC,,,FILL,RP,33,,,0.79,Correct,10,,
242,default,,4,1,0,CNPC,,,CNPC,RP,9,,,0.63,Correct,11,,
242,default,,4,2,0,CNPC,,,UG,RP,45,,,0,Correct,12,,
242,default,,5,3,3,CNPC,,,CNPC,RP,8,,,0.23,Don't know,13,,
242,default,,5,0,0,CNPC,,,FILL,RP,32,,,0.86,Correct,14,,
242,default,,5,0,0,CNPC,,,UG,RP,44,,,0,Correct,15,,
242,default,,6,2,0,CNPC,,,UG,RP,43,,,0.11,Correct,16,,
242,default,,6,0,1,CNPC,,,CNPC,RP,7,,,0.32,Incorrect,17,,
242,default,,6,0,0,CNPC,,,FILL,RP,31,,,0.74,Correct,18,,
242,default,,7,1,0,CNPC,,,CNPC,RP,6,,,0.31,Correct,19,,
242,default,,7,3,3,CNPC,,,UG,RP,42,,,0,Don't know,20,,
242,default,,7,2,0,CNPC,,,FILL,RP,30,,,0.8,Correct,21,,
242,default,,8,1,0,CNPC,,,FILL,RP,29,,,0.22,Correct,22,,
242,default,,8,3,3,CNPC,,,UG,RP,41,,,0,Don't know,23,,
242,default,,8,1,0,CNPC,,,CNPC,RP,5,,,0.28,Correct,24,,
242,default,,9,2,0,CNPC,,,FILL,RP,28,,,0.35,Correct,25,,
242,default,,9,3,3,CNPC,,,UG,RP,40,,,0.03,Don't know,26,,
242,default,,9,3,3,CNPC,,,CNPC,RP,4,,,0.2,Don't know,27,,
242,default,,10,0,0,CNPC,,,FILL,RP,27,,,0.81,Correct,28,,
242,default,,10,3,3,CNPC,,,CNPC,RP,3,,,0.2,Don't know,29,,
242,default,,10,3,3,CNPC,,,UG,RP,39,,,0.18,Don't know,30,,
242,default,,11,1,0,CNPC,,,CNPC,RP,2,,,0.21,Correct,31,,
242,default,,11,3,3,CNPC,,,UG,RP,38,,,0,Don't know,32,,
242,default,,11,1,0,CNPC,,,FILL,RP,26,,,0.95,Correct,33,,
242,default,,12,3,3,CNPC,,,UG,RP,37,,,0.17,Don't know,34,,
242,default,,12,2,0,CNPC,,,CNPC,RP,1,,,0.33,Correct,35,,
242,default,,12,0,0,CNPC,,,FILL,RP,25,,,0.88,Correct,36,,
473,default,b,practice,,,,,GAP,,,practice_good,practice_good,0.98,,,0,0,
473,default,d,practice,,,,,GAP,,,practice_good,practice_good,0,,,0,0,
473,default,,1,3,3,CNPC,,,CNPC,GAP,12,,,0.05,Don't know,1,,
473,default,,1,3,3,CNPC,,,UG,GAP,48,,,0,Don't know,2,,
473,default,,1,1,0,CNPC,,,FILL,GAP,36,,,1,Correct,3,,
473,default,,2,1,0,CNPC,,,FILL,GAP,35,,,1,Correct,4,,
473,default,,2,3,3,CNPC,,,UG,GAP,47,,,0,Don't know,5,,
473,default,,2,1,0,CNPC,,,CNPC,GAP,11,,,0.24,Correct,6,,
473,default,,3,3,3,CNPC,,,UG,GAP,46,,,0,Don't know,7,,
473,default,,3,2,0,CNPC,,,FILL,GAP,34,,,1,Correct,8,,
473,default,,3,2,0,CNPC,,,CNPC,GAP,10,,,0.24,Correct,9,,
473,default,,4,3,3,CNPC,,,UG,GAP,45,,,0,Don't know,10,,
473,default,,4,2,0,CNPC,,,FILL,GAP,33,,,1,Correct,11,,
473,default,,4,2,0,CNPC,,,CNPC,GAP,9,,,0.12,Correct,12,,
473,default,,5,3,3,CNPC,,,UG,GAP,44,,,0,Don't know,13,,
473,default,,5,0,0,CNPC,,,FILL,GAP,32,,,1,Correct,14,,
473,default,,5,1,0,CNPC,,,CNPC,GAP,8,,,0.06,Correct,15,,
473,default,,6,1,1,CNPC,,,CNPC,GAP,7,,,0.05,Incorrect,16,,
473,default,,6,2,0,CNPC,,,FILL,GAP,31,,,0.85,Correct,17,,
473,default,,6,3,3,CNPC,,,UG,GAP,43,,,0,Don't know,18,,
473,default,,7,3,3,CNPC,,,UG,GAP,42,,,0.03,Don't know,19,,
473,default,,7,1,0,CNPC,,,CNPC,GAP,6,,,0.16,Correct,20,,
473,default,,7,1,0,CNPC,,,FILL,GAP,30,,,1,Correct,21,,
473,default,,8,3,3,CNPC,,,UG,GAP,41,,,0,Don't know,22,,
473,default,,8,2,0,CNPC,,,FILL,GAP,29,,,0.69,Correct,23,,
473,default,,8,2,0,CNPC,,,CNPC,GAP,5,,,0.62,Correct,24,,
473,default,,9,3,3,CNPC,,,UG,GAP,40,,,0,Don't know,25,,
473,default,,9,2,0,CNPC,,,CNPC,GAP,4,,,0.51,Correct,26,,
473,default,,9,0,0,CNPC,,,FILL,GAP,28,,,0.54,Correct,27,,
473,default,,10,2,0,CNPC,,,FILL,GAP,27,,,0.99,Correct,28,,
473,default,,10,0,1,CNPC,,,CNPC,GAP,3,,,0.52,Incorrect,29,,
