workerid,proliferate.condition,answer_of_comprehension,attention_answer,attention_correctness,block_sequence,choosed_choice,comprehension_response,condition,context_attempts,context_response,first_response_value,item_context_condition,item_number,item_sentence_type,item_type,rating,rating_response,response_correctness,tested_context_condition,tested_sentence_type,trial_sequence_total,wrong_attempts,error
1026,default,,2,Null,5,0,0,,,,,SC,116,FILL,,,0.46,Correct,SC,WH,15,,
1026,default,,2,Null,6,1,0,,,,,SC,115,FILL,,,0.89,Correct,SC,WH,16,,
1026,default,,2,Null,6,1,0,,,,,SC,123,UG,,,0.12,Correct,SC,WH,17,,
1026,default,,2,Null,6,0,0,,,,,SC,7,WH,,,0.86,Correct,SC,WH,18,,
1026,default,,2,Null,7,0,0,,,,,SC,114,FILL,,,0.92,Correct,SC,WH,19,,
1026,default,,1,correct,7,0,0,,,,,SC,122,UG,,,0.04,Correct,SC,WH,20,,
1026,default,,2,Null,7,3,3,,,,,SC,6,WH,,,0.9,Don't know,SC,WH,21,,
1026,default,,2,Null,8,0,0,,,,,SC,5,WH,,,0.88,Correct,SC,WH,22,,
1026,default,,2,Null,8,3,3,,,,,SC,121,UG,,,0.06,Don't know,SC,WH,23,,
1026,default,,2,Null,8,1,0,,,,,SC,113,FILL,,,0.62,Correct,SC,WH,24,,
681,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,0.99,,,,,0,0,
681,default,d,,,practice,,,NC,1,a,b,,practice_good,,practice_good,0.01,,,,,0,5,
681,default,,2,Null,1,1,0,,,,,NC,120,FILL,,,0.98,Correct,NC,WH,1,,
681,default,,2,Null,1,0,0,,,,,NC,12,WH,,,0.03,Correct,NC,WH,2,,
681,default,,0,correct,1,0,0,,,,,NC,128,UG,,,0,Correct,NC,WH,3,,
681,default,,0,correct,2,2,0,,,,,NC,127,UG,,,0,Correct,NC,WH,4,,
681,default,,2,Null,2,0,2,,,,,NC,11,WH,,,0.25,Incorrect,NC,WH,5,,
681,default,,2,Null,2,0,2,,,,,NC,119,FILL,,,0.68,Incorrect,NC,WH,6,,
681,default,,2,Null,3,2,0,,,,,NC,118,FILL,,,0.48,Correct,NC,WH,7,,
681,default,,2,Null,3,0,0,,,,,NC,10,WH,,,0.01,Correct,NC,WH,8,,
681,default,,2,Null,3,1,1,,,,,NC,126,UG,,,0.01,Incorrect,NC,WH,9,,
681,default,,0,correct,4,1,0,,,,,NC,9,WH,,,0.2,Correct,NC,WH,10,,
681,default,,2,Null,4,1,0,,,,,NC,117,FILL,,,0.79,Correct,NC,WH,11,,
681,default,,2,Null,4,0,0,,,,,NC,125,UG,,,0.04,Correct,NC,WH,12,,
681,default,,2,Null,5,1,0,,,,,NC,8,WH,,,0.49,Correct,NC,WH,13,,
681,default,,2,Null,5,0,2,,,,,NC,124,UG,,,0.01,Incorrect,NC,WH,14,,
681,default,,1,correct,5,0,0,,,,,NC,116,FILL,,,0.48,Correct,NC,WH,15,,
681,default,,2,Null,6,0,1,,,,,NC,123,UG,,,0.03,Incorrect,NC,WH,16,,
681,default,,2,Null,6,2,0,,,,,NC,115,FILL,,,0.84,Correct,NC,WH,17,,
681,default,,2,Null,6,2,1,,,,,NC,7,WH,,,0.42,Incorrect,NC,WH,18,,
681,default,,2,Null,7,2,0,,,,,NC,122,UG,,,0.03,Correct,NC,WH,19,,
681,default,,2,Null,7,1,0,,,,,NC,114,FILL,,,0.63,Correct,NC,WH,20,,
681,default,,1,correct,7,2,0,,,,,NC,6,WH,,,0.98,Correct,NC,WH,21,,
681,default,,2,Null,8,2,0,,,,,NC,113,FILL,,,0.78,Correct,NC,WH,22,,
681,default,,1,correct,8,2,0,,,,,NC,121,UG,,,0.01,Correct,NC,WH,23,,
681,default,,2,Null,8,1,2,,,,,NC,5,WH,,,0.84,Incorrect,NC,WH,24,,
1062,default,b,,,practice,,,SC,,,a,,practice_good,,practice_good,1,,,,,0,1,
1062,default,d,,,practice,,,SC,0,a,,,practice_good,,practice_good,0,,,,,0,0,
1062,default,,0,correct,1,0,0,,,,,SC,120,FILL,,,1,Correct,SC,CNPC,1,,
1062,default,,2,Null,1,2,1,,,,,SC,12,CNPC,,,0,Incorrect,SC,CNPC,2,,
1062,default,,2,Null,1,3,3,,,,,SC,128,UG,,,0,Don't know,SC,CNPC,3,,
1062,default,,2,Null,2,1,0,,,,,SC,11,CNPC,,,1,Correct,SC,CNPC,4,,
1062,default,,2,Null,2,2,0,,,,,SC,127,UG,,,0,Correct,SC,CNPC,5,,
1062,default,,1,correct,2,2,0,,,,,SC,119,FILL,,,1,Correct,SC,CNPC,6,,
1062,default,,2,Null,3,1,1,,,,,SC,126,UG,,,0,Incorrect,SC,CNPC,7,,
1062,default,,2,Null,3,2,0,,,,,SC,10,CNPC,,,1,Correct,SC,CNPC,8,,
1062,default,,0,correct,3,2,0,,,,,SC,118,FILL,,,1,Correct,SC,CNPC,9,,
1062,default,,2,Null,4,2,2,,,,,SC,9,CNPC,,,1,Incorrect,SC,CNPC,10,,
1062,default,,2,Null,4,0,0,,,,,SC,125,UG,,,0,Correct,SC,CNPC,11,,
1062,default,,2,Null,4,0,0,,,,,SC,117,FILL,,,1,Correct,SC,CNPC,12,,
1062,default,,2,Null,5,0,0,,,,,SC,116,FILL,,,1,Correct,SC,CNPC,13,,
1062,default,,2,Null,5,2,1,,,,,SC,8,CNPC,,,1,Incorrect,SC,CNPC,14,,
1062,default,,2,Null,5,1,2,,,,,SC,124,UG,,,0,Incorrect,SC,CNPC,15,,
1062,default,,2,Null,6,0,0,,,,,SC,115,FILL,,,1,Correct,SC,CNPC,16,,
1062,default,,2,Null,6,3,3,,,,,SC,123,UG,,,0,Don't know,SC,CNPC,17,,
1062,default,,1,correct,6,1,1,,,,,SC,7,CNPC,,,1,Incorrect,SC,CNPC,18,,
1062,default,,1,correct,7,1,0,,,,,SC,114,FILL,,,1,Correct,SC,CNPC,19,,
1062,default,,1,correct,7,1,0,,,,,SC,122,UG,,,0,Correct,SC,CNPC,20,,
1062,default,,2,Null,7,3,3,,,,,SC,6,CNPC,,,1,Don't know,SC,CNPC,21,,
1062,default,,2,Null,8,1,0,,,,,SC,121,UG,,,0,Correct,SC,CNPC,22,,
1062,default,,2,Null,8,1,0,,,,,SC,5,CNPC,,,1,Correct,SC,CNPC,23,,
1062,default,,2,Null,8,2,0,,,,,SC,113,FILL,,,1,Correct,SC,CNPC,24,,
1088,default,b,,,practice,,,SC,,,a,,practice_good,,practice_good,1,,,,,0,1,
1088,default,d,,,practice,,,SC,0,a,,,practice_good,,practice_good,0,,,,,0,0,
1088,default,,2,Null,1,2,0,,,,,SC,120,FILL,,,0.63,Correct,SC,WH,1,,
1088,default,,2,Null,1,2,2,,,,,SC,12,WH,,,0.1,Incorrect,SC,WH,2,,
1088,default,,2,Null,1,3,3,,,,,SC,128,UG,,,0,Don't know,SC,WH,3,,
1088,default,,2,Null,2,2,0,,,,,SC,119,FILL,,,0.59,Correct,SC,WH,4,,
1088,default,,2,Null,2,0,2,,,,,SC,11,WH,,,0.18,Incorrect,SC,WH,5,,
1088,default,,0,correct,2,3,3,,,,,SC,127,UG,,,0,Don't know,SC,WH,6,,
1088,default,,0,correct,3,1,1,,,,,SC,10,WH,,,0.75,Incorrect,SC,WH,7,,
1088,default,,1,correct,3,3,3,,,,,SC,126,UG,,,0,Don't know,SC,WH,8,,
1088,default,,2,Null,3,2,0,,,,,SC,118,FILL,,,0.9,Correct,SC,WH,9,,
1088,default,,2,Null,4,2,0,,,,,SC,117,FILL,,,0.5,Correct,SC,WH,10,,
1088,default,,2,Null,4,0,2,,,,,SC,9,WH,,,0.5,Incorrect,SC,WH,11,,
1088,default,,0,correct,4,3,3,,,,,SC,125,UG,,,0.02,Don't know,SC,WH,12,,
1088,default,,2,Null,5,0,0,,,,,SC,8,WH,,,0.23,Correct,SC,WH,13,,
1088,default,,2,Null,5,3,3,,,,,SC,124,UG,,,0,Don't know,SC,WH,14,,
1088,default,,2,Null,5,0,0,,,,,SC,116,FILL,,,0.07,Correct,SC,WH,15,,
1088,default,,2,Null,6,3,3,,,,,SC,123,UG,,,0,Don't know,SC,WH,16,,
1088,default,,2,Null,6,2,1,,,,,SC,7,WH,,,0.63,Incorrect,SC,WH,17,,
1088,default,,0,correct,6,1,0,,,,,SC,115,FILL,,,0.64,Correct,SC,WH,18,,
1088,default,,2,Null,7,0,0,,,,,SC,114,FILL,,,0.65,Correct,SC,WH,19,,
1088,default,,2,Null,7,3,3,,,,,SC,122,UG,,,0,Don't know,SC,WH,20,,
1088,default,,2,Null,7,2,0,,,,,SC,6,WH,,,0.61,Correct,SC,WH,21,,
1088,default,,2,Null,8,1,0,,,,,SC,113,FILL,,,0.25,Correct,SC,WH,22,,
1088,default,,2,Null,8,2,2,,,,,SC,5,WH,,,0.8,Incorrect,SC,WH,23,,
1088,default,,1,correct,8,3,3,,,,,SC,121,UG,,,0,Don't know,SC,WH,24,,
1009,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,0.63,,,,,0,0,
1009,default,d,,,practice,,,SC,0,a,b,,practice_good,,practice_good,0.01,,,,,0,4,
1009,default,,0,correct,1,2,0,,,,,SC,128,UG,,,0,Correct,SC,WH,1,,
1009,default,,2,Null,1,1,0,,,,,SC,12,WH,,,0.49,Correct,SC,WH,2,,
1009,default,,0,correct,1,0,0,,,,,SC,120,FILL,,,0.94,Correct,SC,WH,3,,
1009,default,,2,Null,2,2,2,,,,,SC,11,WH,,,0.79,Incorrect,SC,WH,4,,
1009,default,,1,correct,2,0,0,,,,,SC,119,FILL,,,0.99,Correct,SC,WH,5,,
1009,default,,2,Null,2,2,0,,,,,SC,127,UG,,,0.01,Correct,SC,WH,6,,
1009,default,,2,Null,3,2,0,,,,,SC,118,FILL,,,0.85,Correct,SC,WH,7,,
1009,default,,0,correct,3,0,0,,,,,SC,10,WH,,,0.98,Correct,SC,WH,8,,
1009,default,,2,Null,3,1,0,,,,,SC,126,UG,,,0,Correct,SC,WH,9,,
1009,default,,2,Null,4,1,0,,,,,SC,125,UG,,,0,Correct,SC,WH,10,,
1009,default,,2,Null,4,0,2,,,,,SC,9,WH,,,0.68,Incorrect,SC,WH,11,,
1009,default,,1,correct,4,1,0,,,,,SC,117,FILL,,,0.74,Correct,SC,WH,12,,
1009,default,,2,Null,5,2,1,,,,,SC,124,UG,,,0.01,Incorrect,SC,WH,13,,
1009,default,,2,Null,5,0,0,,,,,SC,8,WH,,,0.99,Correct,SC,WH,14,,
1009,default,,2,Null,5,0,0,,,,,SC,116,FILL,,,0.86,Correct,SC,WH,15,,
1009,default,,2,Null,6,0,0,,,,,SC,7,WH,,,0.86,Correct,SC,WH,16,,
1009,default,,2,Null,6,0,0,,,,,SC,123,UG,,,0.01,Correct,SC,WH,17,,
1009,default,,2,Null,6,1,0,,,,,SC,115,FILL,,,0.9,Correct,SC,WH,18,,
1009,default,,1,correct,7,1,0,,,,,SC,122,UG,,,0,Correct,SC,WH,19,,
1009,default,,2,Null,7,2,0,,,,,SC,6,WH,,,0.98,Correct,SC,WH,20,,
1009,default,,2,Null,7,2,0,,,,,SC,114,FILL,,,0.95,Correct,SC,WH,21,,
1009,default,,2,Null,8,1,0,,,,,SC,5,WH,,,0.97,Correct,SC,WH,22,,
1009,default,,2,Null,8,1,0,,,,,SC,113,FILL,,,0.93,Correct,SC,WH,23,,
1009,default,,2,Null,8,2,0,,,,,SC,121,UG,,,0,Correct,SC,WH,24,,
802,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,0.97,,,,,0,0,
802,default,d,,,practice,,,NC,0,a,c,,practice_good,,practice_good,0.02,,,,,0,3,
802,default,,0,correct,1,2,0,,,,,NC,120,FILL,,,0.96,Correct,NC,WH,1,,
802,default,,2,Null,1,1,1,,,,,NC,12,WH,,,0.18,Incorrect,NC,WH,2,,
802,default,,2,Null,1,3,3,,,,,NC,128,UG,,,0.03,Don't know,NC,WH,3,,
802,default,,2,Null,2,2,2,,,,,NC,11,WH,,,0.64,Incorrect,NC,WH,4,,
802,default,,2,Null,2,1,0,,,,,NC,127,UG,,,0.04,Correct,NC,WH,5,,
802,default,,2,Null,2,2,0,,,,,NC,119,FILL,,,0.95,Correct,NC,WH,6,,
802,default,,2,Null,3,0,0,,,,,NC,126,UG,,,0.03,Correct,NC,WH,7,,
802,default,,2,Null,3,0,0,,,,,NC,10,WH,,,0.61,Correct,NC,WH,8,,
802,default,,2,Null,3,2,0,,,,,NC,118,FILL,,,0.95,Correct,NC,WH,9,,
802,default,,0,correct,4,3,3,,,,,NC,125,UG,,,0.06,Don't know,NC,WH,10,,
802,default,,2,Null,4,1,0,,,,,NC,117,FILL,,,0.95,Correct,NC,WH,11,,
802,default,,2,Null,4,2,0,,,,,NC,9,WH,,,0.97,Correct,NC,WH,12,,
802,default,,2,Null,5,1,0,,,,,NC,116,FILL,,,0.85,Correct,NC,WH,13,,
802,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0.03,Don't know,NC,WH,14,,
802,default,,2,Null,5,0,0,,,,,NC,8,WH,,,0.75,Correct,NC,WH,15,,
802,default,,0,correct,6,3,3,,,,,NC,123,UG,,,0.03,Don't know,NC,WH,16,,
802,default,,2,Null,6,2,1,,,,,NC,7,WH,,,0.78,Incorrect,NC,WH,17,,
802,default,,0,correct,6,0,0,,,,,NC,115,FILL,,,0.97,Correct,NC,WH,18,,
802,default,,2,Null,7,2,0,,,,,NC,114,FILL,,,0.93,Correct,NC,WH,19,,
802,default,,1,correct,7,0,0,,,,,NC,6,WH,,,0.91,Correct,NC,WH,20,,
802,default,,2,Null,7,0,0,,,,,NC,122,UG,,,0.02,Correct,NC,WH,21,,
802,default,,2,Null,8,0,0,,,,,NC,113,FILL,,,0.97,Correct,NC,WH,22,,
802,default,,2,Null,8,0,0,,,,,NC,121,UG,,,0.02,Correct,NC,WH,23,,
802,default,,0,correct,8,2,0,,,,,NC,5,WH,,,0.96,Correct,NC,WH,24,,
590,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,1,,,,,0,0,
590,default,d,,,practice,,,NC,0,a,b,,practice_good,,practice_good,0,,,,,0,2,
590,default,,0,correct,1,1,0,,,,,NC,12,WH,,,0.25,Correct,NC,WH,1,,
590,default,,0,correct,1,0,0,,,,,NC,120,FILL,,,0.49,Correct,NC,WH,2,,
590,default,,2,Null,1,3,3,,,,,NC,128,UG,,,0,Don't know,NC,WH,3,,
590,default,,2,Null,2,2,0,,,,,NC,11,WH,,,0.21,Correct,NC,WH,4,,
590,default,,1,correct,2,0,0,,,,,NC,119,FILL,,,0.66,Correct,NC,WH,5,,
590,default,,0,correct,2,0,0,,,,,NC,127,UG,,,0,Correct,NC,WH,6,,
590,default,,1,correct,3,2,0,,,,,NC,126,UG,,,0,Correct,NC,WH,7,,
590,default,,0,correct,3,0,0,,,,,NC,118,FILL,,,0.8,Correct,NC,WH,8,,
590,default,,2,Null,3,1,0,,,,,NC,10,WH,,,0.33,Correct,NC,WH,9,,
590,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0.07,Don't know,NC,WH,10,,
590,default,,2,Null,4,1,0,,,,,NC,117,FILL,,,0.2,Correct,NC,WH,11,,
590,default,,2,Null,4,2,0,,,,,NC,9,WH,,,0.82,Correct,NC,WH,12,,
590,default,,2,Null,5,0,0,,,,,NC,116,FILL,,,0.91,Correct,NC,WH,13,,
590,default,,2,Null,5,1,0,,,,,NC,8,WH,,,0.48,Correct,NC,WH,14,,
590,default,,2,Null,5,3,3,,,,,NC,124,UG,,,0.13,Don't know,NC,WH,15,,
590,default,,2,Null,6,1,0,,,,,NC,7,WH,,,0.77,Correct,NC,WH,16,,
590,default,,2,Null,6,3,3,,,,,NC,123,UG,,,0.06,Don't know,NC,WH,17,,
590,default,,2,Null,6,0,0,,,,,NC,115,FILL,,,0.84,Correct,NC,WH,18,,
590,default,,2,Null,7,1,0,,,,,NC,122,UG,,,0.27,Correct,NC,WH,19,,
590,default,,2,Null,7,3,3,,,,,NC,6,WH,,,0.86,Don't know,NC,WH,20,,
590,default,,2,Null,7,1,0,,,,,NC,114,FILL,,,0.75,Correct,NC,WH,21,,
590,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0.06,Don't know,NC,WH,22,,
590,default,,2,Null,8,3,3,,,,,NC,5,WH,,,0.48,Don't know,NC,WH,23,,
590,default,,2,Null,8,2,0,,,,,NC,113,FILL,,,0.79,Correct,NC,WH,24,,
1083,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,1,,,,,0,0,
1083,default,d,,,practice,,,SC,0,a,c,,practice_good,,practice_good,0.01,,,,,0,3,
1083,default,,0,correct,1,3,3,,,,,SC,128,UG,,,0.01,Don't know,SC,CNPC,1,,
1083,default,,2,Null,1,1,1,,,,,SC,12,CNPC,,,0.3,Incorrect,SC,CNPC,2,,
1083,default,,2,Null,1,2,0,,,,,SC,120,FILL,,,0.99,Correct,SC,CNPC,3,,
1083,default,,2,Null,2,3,3,,,,,SC,127,UG,,,0.01,Don't know,SC,CNPC,4,,
1083,default,,2,Null,2,2,0,,,,,SC,11,CNPC,,,0.83,Correct,SC,CNPC,5,,
1083,default,,2,Null,2,0,0,,,,,SC,119,FILL,,,0.98,Correct,SC,CNPC,6,,
1083,default,,0,correct,3,2,0,,,,,SC,118,FILL,,,0.99,Correct,SC,CNPC,7,,
1083,default,,2,Null,3,1,0,,,,,SC,10,CNPC,,,0.72,Correct,SC,CNPC,8,,
1083,default,,2,Null,3,3,3,,,,,SC,126,UG,,,0.02,Don't know,SC,CNPC,9,,
1083,default,,2,Null,4,3,3,,,,,SC,125,UG,,,0,Don't know,SC,CNPC,10,,
1083,default,,1,correct,4,2,0,,,,,SC,117,FILL,,,0.99,Correct,SC,CNPC,11,,
1083,default,,2,Null,4,0,2,,,,,SC,9,CNPC,,,0.87,Incorrect,SC,CNPC,12,,
1083,default,,2,Null,5,1,0,,,,,SC,8,CNPC,,,0.99,Correct,SC,CNPC,13,,
1083,default,,2,Null,5,0,0,,,,,SC,116,FILL,,,1,Correct,SC,CNPC,14,,
1083,default,,2,Null,5,3,3,,,,,SC,124,UG,,,0,Don't know,SC,CNPC,15,,
1083,default,,2,Null,6,1,0,,,,,SC,7,CNPC,,,0.99,Correct,SC,CNPC,16,,
1083,default,,2,Null,6,3,3,,,,,SC,123,UG,,,0.01,Don't know,SC,CNPC,17,,
1083,default,,2,Null,6,1,0,,,,,SC,115,FILL,,,0.99,Correct,SC,CNPC,18,,
1083,default,,0,incorrect,7,2,0,,,,,SC,6,CNPC,,,0.69,Correct,SC,CNPC,19,,
1083,default,,2,Null,7,3,3,,,,,SC,122,UG,,,0.01,Don't know,SC,CNPC,20,,
1083,default,,2,Null,7,1,0,,,,,SC,114,FILL,,,0.99,Correct,SC,CNPC,21,,
1083,default,,0,correct,8,2,0,,,,,SC,113,FILL,,,0.57,Correct,SC,CNPC,22,,
1083,default,,0,correct,8,2,0,,,,,SC,5,CNPC,,,0.54,Correct,SC,CNPC,23,,
1083,default,,2,Null,8,3,3,,,,,SC,121,UG,,,0,Don't know,SC,CNPC,24,,
922,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,0.97,,,,,0,0,
922,default,d,,,practice,,,NC,0,a,b,,practice_good,,practice_good,0.01,,,,,0,2,
922,default,,2,Null,1,3,3,,,,,NC,128,UG,,,0.02,Don't know,NC,CNPC,1,,
922,default,,2,Null,1,1,0,,,,,NC,120,FILL,,,0.92,Correct,NC,CNPC,2,,
922,default,,2,Null,1,3,3,,,,,NC,12,CNPC,,,0.1,Don't know,NC,CNPC,3,,
922,default,,2,Null,2,1,0,,,,,NC,119,FILL,,,0.88,Correct,NC,CNPC,4,,
922,default,,0,correct,2,2,0,,,,,NC,11,CNPC,,,0.38,Correct,NC,CNPC,5,,
922,default,,0,correct,2,1,0,,,,,NC,127,UG,,,0.1,Correct,NC,CNPC,6,,
922,default,,2,Null,3,1,0,,,,,NC,10,CNPC,,,0.36,Correct,NC,CNPC,7,,
922,default,,2,Null,3,0,0,,,,,NC,118,FILL,,,0.92,Correct,NC,CNPC,8,,
922,default,,1,correct,3,0,0,,,,,NC,126,UG,,,0.04,Correct,NC,CNPC,9,,
922,default,,0,correct,4,1,0,,,,,NC,9,CNPC,,,0.78,Correct,NC,CNPC,10,,
922,default,,2,Null,4,0,0,,,,,NC,117,FILL,,,0.94,Correct,NC,CNPC,11,,
922,default,,2,Null,4,3,3,,,,,NC,125,UG,,,0.02,Don't know,NC,CNPC,12,,
922,default,,2,Null,5,2,2,,,,,NC,124,UG,,,0.07,Incorrect,NC,CNPC,13,,
922,default,,2,Null,5,0,0,,,,,NC,116,FILL,,,0.91,Correct,NC,CNPC,14,,
922,default,,2,Null,5,0,0,,,,,NC,8,CNPC,,,0.79,Correct,NC,CNPC,15,,
922,default,,2,Null,6,0,1,,,,,NC,7,CNPC,,,0.84,Incorrect,NC,CNPC,16,,
922,default,,2,Null,6,1,0,,,,,NC,123,UG,,,0.07,Correct,NC,CNPC,17,,
922,default,,0,correct,6,0,0,,,,,NC,115,FILL,,,0.88,Correct,NC,CNPC,18,,
922,default,,2,Null,7,3,3,,,,,NC,6,CNPC,,,0.61,Don't know,NC,CNPC,19,,
922,default,,2,Null,7,0,0,,,,,NC,114,FILL,,,0.95,Correct,NC,CNPC,20,,
922,default,,2,Null,7,1,0,,,,,NC,122,UG,,,0.02,Correct,NC,CNPC,21,,
922,default,,2,Null,8,3,3,,,,,NC,5,CNPC,,,0.32,Don't know,NC,CNPC,22,,
922,default,,2,Null,8,3,3,,,,,NC,121,UG,,,0.05,Don't know,NC,CNPC,23,,
922,default,,0,correct,8,2,0,,,,,NC,113,FILL,,,0.84,Correct,NC,CNPC,24,,
859,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,1,,,,,0,0,
859,default,d,,,practice,,,NC,0,a,c,,practice_good,,practice_good,0.18,,,,,0,3,
859,default,,1,incorrect,1,3,3,,,,,NC,12,WH,,,0.74,Don't know,NC,WH,1,,
859,default,,0,correct,1,0,0,,,,,NC,128,UG,,,0.16,Correct,NC,WH,2,,
859,default,,2,Null,1,1,2,,,,,NC,120,FILL,,,0.54,Incorrect,NC,WH,3,,
859,default,,2,Null,2,2,0,,,,,NC,127,UG,,,0.1,Correct,NC,WH,4,,
859,default,,0,correct,2,1,2,,,,,NC,11,WH,,,0.89,Incorrect,NC,WH,5,,
859,default,,2,Null,2,2,0,,,,,NC,119,FILL,,,0.88,Correct,NC,WH,6,,
859,default,,2,Null,3,2,1,,,,,NC,126,UG,,,0.16,Incorrect,NC,WH,7,,
859,default,,2,Null,3,3,3,,,,,NC,118,FILL,,,0.26,Don't know,NC,WH,8,,
859,default,,2,Null,3,3,3,,,,,NC,10,WH,,,0.76,Don't know,NC,WH,9,,
859,default,,2,Null,4,3,3,,,,,NC,9,WH,,,0.63,Don't know,NC,WH,10,,
859,default,,2,Null,4,0,0,,,,,NC,125,UG,,,0.19,Correct,NC,WH,11,,
859,default,,2,Null,4,0,1,,,,,NC,117,FILL,,,0,Incorrect,NC,WH,12,,
859,default,,2,Null,5,0,1,,,,,NC,8,WH,,,0.26,Incorrect,NC,WH,13,,
859,default,,2,Null,5,0,0,,,,,NC,124,UG,,,0.06,Correct,NC,WH,14,,
859,default,,2,Null,5,0,0,,,,,NC,116,FILL,,,0.21,Correct,NC,WH,15,,
859,default,,2,Null,6,3,3,,,,,NC,115,FILL,,,0.21,Don't know,NC,WH,16,,
859,default,,0,correct,6,3,3,,,,,NC,123,UG,,,0,Don't know,NC,WH,17,,
859,default,,2,Null,6,1,0,,,,,NC,7,WH,,,0,Correct,NC,WH,18,,
859,default,,0,incorrect,7,1,0,,,,,NC,6,WH,,,0.86,Correct,NC,WH,19,,
859,default,,2,Null,7,1,0,,,,,NC,114,FILL,,,1,Correct,NC,WH,20,,
859,default,,2,Null,7,0,0,,,,,NC,122,UG,,,0.17,Correct,NC,WH,21,,
859,default,,2,Null,8,1,0,,,,,NC,113,FILL,,,0.98,Correct,NC,WH,22,,
859,default,,2,Null,8,1,0,,,,,NC,121,UG,,,0.71,Correct,NC,WH,23,,
859,default,,1,incorrect,8,2,0,,,,,NC,5,WH,,,0.82,Correct,NC,WH,24,,
748,default,b,,,practice,,,SC,,,,,practice_good,,practice_good,0.99,,,,,0,0,
748,default,d,,,practice,,,SC,0,a,b,,practice_good,,practice_good,0.01,,,,,0,3,
748,default,,2,Null,1,1,1,,,,,SC,12,CNPC,,,0.2,Incorrect,SC,CNPC,1,,
748,default,,2,Null,1,3,3,,,,,SC,128,UG,,,0.01,Don't know,SC,CNPC,2,,
748,default,,0,correct,1,2,0,,,,,SC,120,FILL,,,0.99,Correct,SC,CNPC,3,,
748,default,,0,correct,2,1,0,,,,,SC,127,UG,,,0,Correct,SC,CNPC,4,,
748,default,,2,Null,2,2,0,,,,,SC,119,FILL,,,0.99,Correct,SC,CNPC,5,,
748,default,,2,Null,2,1,0,,,,,SC,11,CNPC,,,0.75,Correct,SC,CNPC,6,,
748,default,,2,Null,3,1,2,,,,,SC,10,CNPC,,,0.76,Incorrect,SC,CNPC,7,,
748,default,,2,Null,3,3,3,,,,,SC,126,UG,,,0.02,Don't know,SC,CNPC,8,,
748,default,,2,Null,3,0,0,,,,,SC,118,FILL,,,0.99,Correct,SC,CNPC,9,,
748,default,,2,Null,4,3,3,,,,,SC,125,UG,,,0,Don't know,SC,CNPC,10,,
748,default,,2,Null,4,2,0,,,,,SC,117,FILL,,,1,Correct,SC,CNPC,11,,
748,default,,0,correct,4,2,0,,,,,SC,9,CNPC,,,1,Correct,SC,CNPC,12,,
748,default,,2,Null,5,2,0,,,,,SC,116,FILL,,,0.69,Correct,SC,CNPC,13,,
748,default,,2,Null,5,3,3,,,,,SC,124,UG,,,0.01,Don't know,SC,CNPC,14,,
748,default,,0,correct,5,0,1,,,,,SC,8,CNPC,,,0.83,Incorrect,SC,CNPC,15,,
748,default,,0,correct,6,3,3,,,,,SC,123,UG,,,0,Don't know,SC,CNPC,16,,
748,default,,2,Null,6,2,0,,,,,SC,115,FILL,,,0.99,Correct,SC,CNPC,17,,
748,default,,1,correct,6,2,1,,,,,SC,7,CNPC,,,0.85,Incorrect,SC,CNPC,18,,
748,default,,2,Null,7,1,0,,,,,SC,122,UG,,,0.01,Correct,SC,CNPC,19,,
748,default,,2,Null,7,3,3,,,,,SC,6,CNPC,,,0.7,Don't know,SC,CNPC,20,,
748,default,,2,Null,7,2,0,,,,,SC,114,FILL,,,0.98,Correct,SC,CNPC,21,,
748,default,,2,Null,8,1,0,,,,,SC,121,UG,,,0.01,Correct,SC,CNPC,22,,
748,default,,2,Null,8,0,0,,,,,SC,113,FILL,,,0.92,Correct,SC,CNPC,23,,
748,default,,2,Null,8,2,0,,,,,SC,5,CNPC,,,0.65,Correct,SC,CNPC,24,,
1043,default,b,,,practice,,,NC,,,,,practice_good,,practice_good,1,,,,,0,0,
1043,default,d,,,practice,,,NC,0,a,a,,practice_good,,practice_good,0,,,,,0,1,
1043,default,,0,correct,1,2,0,,,,,NC,120,FILL,,,0.03,Correct,NC,CNPC,1,,
1043,default,,0,correct,1,2,0,,,,,NC,128,UG,,,0,Correct,NC,CNPC,2,,
1043,default,,0,correct,1,3,3,,,,,NC,12,CNPC,,,0,Don't know,NC,CNPC,3,,
1043,default,,2,Null,2,3,3,,,,,NC,11,CNPC,,,0,Don't know,NC,CNPC,4,,
1043,default,,2,Null,2,3,3,,,,,NC,127,UG,,,0,Don't know,NC,CNPC,5,,
1043,default,,2,Null,2,2,0,,,,,NC,119,FILL,,,0,Correct,NC,CNPC,6,,
1043,default,,2,Null,3,0,0,,,,,NC,10,CNPC,,,0,Correct,NC,CNPC,7,,
